cik,fiscal_year,shares_sec,shares_url,revenue_url,net_income_url,total_assets_url
0000001800,2009,1552643385,https://www.sec.gov/Archives/edgar/data/1800/000104746910001018/0001047469-10-001018-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746910001018/0001047469-10-001018-index.htm,,https://www.sec.gov/Archives/edgar/data/1800/000104746910001018/0001047469-10-001018-index.htm
0000001800,2010,1547581805,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056-index.htm,,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056-index.htm
0000001800,2011,1572356859,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216-index.htm,,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216-index.htm
0000001800,2012,1570677029,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180-index.htm,,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180-index.htm
0000001800,2013,1543070300,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm
0000001800,2014,1508977828,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm
0000001800,2015,1473241861,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm
0000001800,2016,1727997596,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm
0000001800,2017,1746333892,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/0001047469-18-000856-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/0001047469-18-000856-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/0001047469-18-000856-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/0001047469-18-000856-index.htm
0000001800,2018,1756470269,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/0001047469-19-000624-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/0001047469-19-000624-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/0001047469-19-000624-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/0001047469-19-000624-index.htm
0000001800,2019,1763433243,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/0001104659-20-023904-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/0001104659-20-023904-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/0001104659-20-023904-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/0001104659-20-023904-index.htm
0000001800,2020,1771529358,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/0001104659-21-025751-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/0001104659-21-025751-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/0001104659-21-025751-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/0001104659-21-025751-index.htm
0000001800,2021,1763482267,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/0001104659-22-025141-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/0001104659-22-025141-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/0001104659-22-025141-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/0001104659-22-025141-index.htm
0000001800,2022,1737946233,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/0001628280-23-004026-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/0001628280-23-004026-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/0001628280-23-004026-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/0001628280-23-004026-index.htm
0000001800,2023,1735184289,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/0001628280-24-005348-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/0001628280-24-005348-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/0001628280-24-005348-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/0001628280-24-005348-index.htm
0000001800,2024,1734323411,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/0001628280-25-007110-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/0001628280-25-007110-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/0001628280-25-007110-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/0001628280-25-007110-index.htm
0000001800,2025,1737682887,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/0001628280-26-010185-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/0001628280-26-010185-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/0001628280-26-010185-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/0001628280-26-010185-index.htm
0000001800,2026,1741812429,https://www.sec.gov/Archives/edgar/data/1800/000162828026028357/0001628280-26-028357-index.htm,,,
0000002135,,,,,,
0000002488,2010,685229616,https://www.sec.gov/Archives/edgar/data/2488/000119312511040392/0001193125-11-040392-index.htm,,,https://www.sec.gov/Archives/edgar/data/2488/000119312511040392/0001193125-11-040392-index.htm
0000002488,2011,698485070,https://www.sec.gov/Archives/edgar/data/2488/000119312512075837/0001193125-12-075837-index.htm,,,https://www.sec.gov/Archives/edgar/data/2488/000119312512075837/0001193125-12-075837-index.htm
0000002488,2012,714077254,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/0001193125-13-069422-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/0001193125-13-069422-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/0001193125-13-069422-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/0001193125-13-069422-index.htm
0000002488,2013,726115663,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/0001193125-14-057240-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/0001193125-14-057240-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/0001193125-14-057240-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/0001193125-14-057240-index.htm
0000002488,2014,777300258,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362-index.htm
0000002488,2015,793248190,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/0000002488-16-000111-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/0000002488-16-000111-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/0000002488-16-000111-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/0000002488-16-000111-index.htm
0000002488,2016,940758118,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/0000002488-17-000043-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/0000002488-17-000043-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/0000002488-17-000043-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/0000002488-17-000043-index.htm
0000002488,2017,969110191,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/0000002488-18-000042-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/0000002488-18-000042-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/0000002488-18-000042-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/0000002488-18-000042-index.htm
0000002488,2018,1005298882,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/0000002488-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/0000002488-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/0000002488-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/0000002488-19-000011-index.htm
0000002488,2019,1169661536,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/0000002488-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/0000002488-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/0000002488-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/0000002488-20-000008-index.htm
0000002488,2020,1211280009,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/0001628280-21-001185-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/0001628280-21-001185-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/0001628280-21-001185-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/0001628280-21-001185-index.htm
0000002488,2021,1199303422,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/0000002488-22-000016-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/0000002488-22-000016-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/0000002488-22-000016-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/0000002488-22-000016-index.htm
0000002488,2022,1611388217,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/0000002488-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/0000002488-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/0000002488-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/0000002488-23-000047-index.htm
0000002488,2023,1615786841,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/0000002488-24-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/0000002488-24-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/0000002488-24-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/0000002488-24-000012-index.htm
0000002488,2024,1620477962,https://www.sec.gov/Archives/edgar/data/2488/000000248825000012/0000002488-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248825000012/0000002488-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248825000012/0000002488-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248825000012/0000002488-25-000012-index.htm
0000002488,2025,1630410843,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/0000002488-26-000018-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/0000002488-26-000018-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/0000002488-26-000018-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/0000002488-26-000018-index.htm
0000002488,2026,1630600639,https://www.sec.gov/Archives/edgar/data/2488/000000248826000076/0000002488-26-000076-index.htm,,,
0000002969,2009,211705911,https://www.sec.gov/Archives/edgar/data/2969/000095012309066095/0000950123-09-066095-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000095012309066095/0000950123-09-066095-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000095012309066095/0000950123-09-066095-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000095012309066095/0000950123-09-066095-index.htm
0000002969,2010,214275258,https://www.sec.gov/Archives/edgar/data/2969/000119312510266784/0001193125-10-266784-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312510266784/0001193125-10-266784-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312510266784/0001193125-10-266784-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312510266784/0001193125-10-266784-index.htm
0000002969,2011,210464383,https://www.sec.gov/Archives/edgar/data/2969/000119312511319887/0001193125-11-319887-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312511319887/0001193125-11-319887-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312511319887/0001193125-11-319887-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312511319887/0001193125-11-319887-index.htm
0000002969,2012,212850078,https://www.sec.gov/Archives/edgar/data/2969/000119312512476878/0001193125-12-476878-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312512476878/0001193125-12-476878-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312512476878/0001193125-12-476878-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312512476878/0001193125-12-476878-index.htm
0000002969,2013,211275654,https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/0001193125-13-453925-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/0001193125-13-453925-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/0001193125-13-453925-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/0001193125-13-453925-index.htm
0000002969,2014,213710798,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/0001193125-14-423115-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/0001193125-14-423115-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/0001193125-14-423115-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/0001193125-14-423115-index.htm
0000002969,2015,215426569,https://www.sec.gov/Archives/edgar/data/2969/000119312515386399/0001193125-15-386399-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312515386399/0001193125-15-386399-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312515386399/0001193125-15-386399-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312515386399/0001193125-15-386399-index.htm
0000002969,2016,217375097,https://www.sec.gov/Archives/edgar/data/2969/000119312516773346/0001193125-16-773346-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312516773346/0001193125-16-773346-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312516773346/0001193125-16-773346-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312516773346/0001193125-16-773346-index.htm
0000002969,2017,218618346,https://www.sec.gov/Archives/edgar/data/2969/000000296917000039/0000002969-17-000039-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296917000039/0000002969-17-000039-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296917000039/0000002969-17-000039-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296917000039/0000002969-17-000039-index.htm
0000002969,2018,219533532,https://www.sec.gov/Archives/edgar/data/2969/000000296918000044/0000002969-18-000044-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296918000044/0000002969-18-000044-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296918000044/0000002969-18-000044-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296918000044/0000002969-18-000044-index.htm
0000002969,2019,220433925,https://www.sec.gov/Archives/edgar/data/2969/000000296919000051/0000002969-19-000051-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296919000051/0000002969-19-000051-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296919000051/0000002969-19-000051-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296919000051/0000002969-19-000051-index.htm
0000002969,2020,221026592,https://www.sec.gov/Archives/edgar/data/2969/000000296920000049/0000002969-20-000049-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296920000049/0000002969-20-000049-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296920000049/0000002969-20-000049-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296920000049/0000002969-20-000049-index.htm
0000002969,2021,221460382,https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/0000002969-21-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/0000002969-21-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/0000002969-21-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/0000002969-21-000055-index.htm
0000002969,2022,221865971,https://www.sec.gov/Archives/edgar/data/2969/000000296922000054/0000002969-22-000054-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296922000054/0000002969-22-000054-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296922000054/0000002969-22-000054-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296922000054/0000002969-22-000054-index.htm
0000002969,2023,222207726,https://www.sec.gov/Archives/edgar/data/2969/000000296923000047/0000002969-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296923000047/0000002969-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296923000047/0000002969-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296923000047/0000002969-23-000047-index.htm
0000002969,2024,222378909,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296924000056/0000002969-24-000056-index.htm
0000002969,2025,222590241,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm
0000002969,2026,222656008,https://www.sec.gov/Archives/edgar/data/2969/000000296926000008/0000002969-26-000008-index.htm,,,
0000003333,,,,,,
0000003370,,,,,,
0000003673,2009,169569604,https://www.sec.gov/Archives/edgar/data/3673/000119312510044488/0001193125-10-044488-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312510044488/0001193125-10-044488-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312510044488/0001193125-10-044488-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312510044488/0001193125-10-044488-index.htm
0000003673,2010,169973542,https://www.sec.gov/Archives/edgar/data/3673/000119312511043729/0001193125-11-043729-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312511043729/0001193125-11-043729-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312511043729/0001193125-11-043729-index.htm,https://www.sec.gov/Archives/edgar/data/3673/000119312511043729/0001193125-11-043729-index.htm
0000004127,2010,183287033,https://www.sec.gov/Archives/edgar/data/4127/000095012310109435/0000950123-10-109435-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000095012310109435/0000950123-10-109435-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000095012310109435/0000950123-10-109435-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000095012310109435/0000950123-10-109435-index.htm
0000004127,2011,187889808000,https://www.sec.gov/Archives/edgar/data/4127/000000412711000015/0000004127-11-000015-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412711000015/0000004127-11-000015-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412711000015/0000004127-11-000015-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412711000015/0000004127-11-000015-index.htm
0000004127,2012,194321490,https://www.sec.gov/Archives/edgar/data/4127/000000412712000042/0000004127-12-000042-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412712000042/0000004127-12-000042-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412712000042/0000004127-12-000042-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412712000042/0000004127-12-000042-index.htm
0000004127,2013,188414735,https://www.sec.gov/Archives/edgar/data/4127/000000412713000056/0000004127-13-000056-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412713000056/0000004127-13-000056-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412713000056/0000004127-13-000056-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412713000056/0000004127-13-000056-index.htm
0000004127,2014,190653624,https://www.sec.gov/Archives/edgar/data/4127/000000412714000046/0000004127-14-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412714000046/0000004127-14-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412714000046/0000004127-14-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412714000046/0000004127-14-000046-index.htm
0000004127,2015,191151089,https://www.sec.gov/Archives/edgar/data/4127/000000412715000037/0000004127-15-000037-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412715000037/0000004127-15-000037-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412715000037/0000004127-15-000037-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412715000037/0000004127-15-000037-index.htm
0000004127,2016,185813926,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/0000004127-16-000068-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/0000004127-16-000068-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/0000004127-16-000068-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/0000004127-16-000068-index.htm
0000004127,2017,183189590,https://www.sec.gov/Archives/edgar/data/4127/000000412717000033/0000004127-17-000033-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412717000033/0000004127-17-000033-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412717000033/0000004127-17-000033-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412717000033/0000004127-17-000033-index.htm
0000004127,2018,177531995,https://www.sec.gov/Archives/edgar/data/4127/000000412718000046/0000004127-18-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412718000046/0000004127-18-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412718000046/0000004127-18-000046-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412718000046/0000004127-18-000046-index.htm
0000004127,2019,170375324,https://www.sec.gov/Archives/edgar/data/4127/000000412719000049/0000004127-19-000049-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412719000049/0000004127-19-000049-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412719000049/0000004127-19-000049-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412719000049/0000004127-19-000049-index.htm
0000004127,2020,166081720,https://www.sec.gov/Archives/edgar/data/4127/000000412720000058/0000004127-20-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412720000058/0000004127-20-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412720000058/0000004127-20-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412720000058/0000004127-20-000058-index.htm
0000004127,2021,165387253,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm
0000004127,2022,160161064,https://www.sec.gov/Archives/edgar/data/4127/000000412722000038/0000004127-22-000038-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412722000038/0000004127-22-000038-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412722000038/0000004127-22-000038-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412722000038/0000004127-22-000038-index.htm
0000004127,2023,159954867,https://www.sec.gov/Archives/edgar/data/4127/000000412723000030/0000004127-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412723000030/0000004127-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412723000030/0000004127-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412723000030/0000004127-23-000030-index.htm
0000004127,2024,159920649,https://www.sec.gov/Archives/edgar/data/4127/000000412724000131/0000004127-24-000131-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412724000131/0000004127-24-000131-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412724000131/0000004127-24-000131-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412724000131/0000004127-24-000131-index.htm
0000004127,2025,148679767,https://www.sec.gov/Archives/edgar/data/4127/000000412725000085/0000004127-25-000085-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412725000085/0000004127-25-000085-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412725000085/0000004127-25-000085-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412725000085/0000004127-25-000085-index.htm
0000004127,2026,150373612,https://www.sec.gov/Archives/edgar/data/4127/000000412726000008/0000004127-26-000008-index.htm,,,
0000004281,2009,1020277257,https://www.sec.gov/Archives/edgar/data/4281/000119312510034308/0001193125-10-034308-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312510034308/0001193125-10-034308-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312510034308/0001193125-10-034308-index.htm
0000004281,2010,1062689340,https://www.sec.gov/Archives/edgar/data/4281/000119312511039230/0001193125-11-039230-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312511039230/0001193125-11-039230-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312511039230/0001193125-11-039230-index.htm
0000004281,2011,1066107670,https://www.sec.gov/Archives/edgar/data/4281/000119312512065493/0001193125-12-065493-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312512065493/0001193125-12-065493-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312512065493/0001193125-12-065493-index.htm
0000004281,2012,1069326205,https://www.sec.gov/Archives/edgar/data/4281/000119312513062916/0001193125-13-062916-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312513062916/0001193125-13-062916-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312513062916/0001193125-13-062916-index.htm
0000004281,2013,1077685695,https://www.sec.gov/Archives/edgar/data/4281/000119312514051516/0001193125-14-051516-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312514051516/0001193125-14-051516-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312514051516/0001193125-14-051516-index.htm
0000004281,2014,1222248058,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/0001193125-15-054376-index.htm,,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/0001193125-15-054376-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/0001193125-15-054376-index.htm
