company_number,ticker,fiscal_year,value,currency,source_url
04677092,IGG.L,2025,380400000.0,GBP,https://finance.yahoo.com/quote/IGG.L/financials
00714275,IMI.L,2022,226300000.0,GBP,https://finance.yahoo.com/quote/IMI.L/financials
00714275,IMI.L,2023,237300000.0,GBP,https://finance.yahoo.com/quote/IMI.L/financials
00714275,IMI.L,2024,248500000.0,GBP,https://finance.yahoo.com/quote/IMI.L/financials
00714275,IMI.L,2025,309900000.0,GBP,https://finance.yahoo.com/quote/IMI.L/financials
00511276,IMB.L,2022,1570000000.0,GBP,https://finance.yahoo.com/quote/IMB.L/financials
00511276,IMB.L,2023,2328000000.0,GBP,https://finance.yahoo.com/quote/IMB.L/financials
00511276,IMB.L,2024,2613000000.0,GBP,https://finance.yahoo.com/quote/IMB.L/financials
00511276,IMB.L,2025,2071000000.0,GBP,https://finance.yahoo.com/quote/IMB.L/financials
08860726,INF.L,2022,1631500000.0,GBP,https://finance.yahoo.com/quote/INF.L/financials
08860726,INF.L,2023,419000000.0,GBP,https://finance.yahoo.com/quote/INF.L/financials
08860726,INF.L,2024,297700000.0,GBP,https://finance.yahoo.com/quote/INF.L/financials
08860726,INF.L,2025,11000000.0,GBP,https://finance.yahoo.com/quote/INF.L/financials
04267576,ITRK.L,2022,288800000.0,GBP,https://finance.yahoo.com/quote/ITRK.L/financials
04267576,ITRK.L,2023,297400000.0,GBP,https://finance.yahoo.com/quote/ITRK.L/financials
04267576,ITRK.L,2024,345400000.0,GBP,https://finance.yahoo.com/quote/ITRK.L/financials
04267576,ITRK.L,2025,343500000.0,GBP,https://finance.yahoo.com/quote/ITRK.L/financials
03633621,INVP.L,2023,804865000.0,GBP,https://finance.yahoo.com/quote/INVP.L/financials
03633621,INVP.L,2024,941040000.0,GBP,https://finance.yahoo.com/quote/INVP.L/financials
03633621,INVP.L,2025,693482000.0,GBP,https://finance.yahoo.com/quote/INVP.L/financials
03633621,INVP.L,2026,724507000.0,GBP,https://finance.yahoo.com/quote/INVP.L/financials
01888425,JD.L,2023,188300000.0,GBP,https://finance.yahoo.com/quote/JD.L/financials
01888425,JD.L,2024,539000000.0,GBP,https://finance.yahoo.com/quote/JD.L/financials
01888425,JD.L,2025,490000000.0,GBP,https://finance.yahoo.com/quote/JD.L/financials
01888425,JD.L,2026,436000000.0,GBP,https://finance.yahoo.com/quote/JD.L/financials
01664812,KGF.L,2023,471000000.0,GBP,https://finance.yahoo.com/quote/KGF.L/financials
01664812,KGF.L,2024,345000000.0,GBP,https://finance.yahoo.com/quote/KGF.L/financials
01664812,KGF.L,2025,185000000.0,GBP,https://finance.yahoo.com/quote/KGF.L/financials
01664812,KGF.L,2026,245000000.0,GBP,https://finance.yahoo.com/quote/KGF.L/financials
10917019,BGEO.L,2022,1439507000.0,GEL,https://finance.yahoo.com/quote/BGEO.L/financials
10917019,BGEO.L,2023,1391277000.0,GEL,https://finance.yahoo.com/quote/BGEO.L/financials
10917019,BGEO.L,2024,2476943000.0,GEL,https://finance.yahoo.com/quote/BGEO.L/financials
10917019,BGEO.L,2025,2161329000.0,GEL,https://finance.yahoo.com/quote/BGEO.L/financials
05369106,LSEG.L,2022,1303000000.0,GBP,https://finance.yahoo.com/quote/LSEG.L/financials
05369106,LSEG.L,2023,761000000.0,GBP,https://finance.yahoo.com/quote/LSEG.L/financials
05369106,LSEG.L,2024,685000000.0,GBP,https://finance.yahoo.com/quote/LSEG.L/financials
05369106,LSEG.L,2025,1249000000.0,GBP,https://finance.yahoo.com/quote/LSEG.L/financials
07124797,LMP.L,2023,-506300000.0,GBP,https://finance.yahoo.com/quote/LMP.L/financials
07124797,LMP.L,2024,118700000.0,GBP,https://finance.yahoo.com/quote/LMP.L/financials
07124797,LMP.L,2025,347900000.0,GBP,https://finance.yahoo.com/quote/LMP.L/financials
07124797,LMP.L,2026,295700000.0,GBP,https://finance.yahoo.com/quote/LMP.L/financials
04256886,MKS.L,2023,363400000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
04256886,MKS.L,2024,431200000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
04256886,MKS.L,2025,295700000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
04256886,MKS.L,2026,259400000.0,GBP,https://finance.yahoo.com/quote/MKS.L/financials
09800044,MRO.L,2022,-308000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2023,-1019000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2024,-49000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
09800044,MRO.L,2025,370000000.0,GBP,https://finance.yahoo.com/quote/MRO.L/financials
